episode,epsilon,winner,q_states
646.0,0.9693134656732837,2.0,3306.0
647.0,0.969265963298165,1.0,3310.0
648.0,0.9692184609230462,1.0,3316.0
649.0,0.9691709585479273,1.0,3324.0
650.0,0.9691234561728086,1.0,3328.0
651.0,0.9690759537976898,2.0,3333.0
652.0,0.9690284514225711,2.0,3337.0
653.0,0.9689809490474524,1.0,3349.0
654.0,0.9689334466723336,1.0,3354.0
655.0,0.9688859442972149,1.0,3354.0
656.0,0.9688384419220961,1.0,3356.0
657.0,0.9687909395469774,1.0,3362.0
658.0,0.9687434371718586,2.0,3368.0
659.0,0.9686959347967399,1.0,3369.0
660.0,0.9686484324216211,2.0,3374.0
661.0,0.9686009300465024,2.0,3377.0
662.0,0.9685534276713836,1.0,3386.0
663.0,0.9685059252962648,1.0,3392.0
664.0,0.968458422921146,2.0,3393.0
665.0,0.9684109205460273,1.0,3395.0
666.0,0.9683634181709085,1.0,3400.0
667.0,0.9683159157957898,1.0,3403.0
668.0,0.968268413420671,2.0,3406.0
669.0,0.9682209110455523,2.0,3415.0
670.0,0.9681734086704334,2.0,3418.0
671.0,0.9681259062953147,2.0,3426.0
672.0,0.968078403920196,1.0,3429.0
673.0,0.9680309015450772,1.0,3430.0
674.0,0.9679833991699586,1.0,3434.0
675.0,0.9679358967948398,1.0,3439.0
676.0,0.9678883944197211,1.0,3441.0
677.0,0.9678408920446022,1.0,3443.0
678.0,0.9677933896694835,2.0,3445.0
679.0,0.9677458872943647,2.0,3449.0
680.0,0.967698384919246,1.0,3451.0
681.0,0.9676508825441272,1.0,3451.0
682.0,0.9676033801690085,2.0,3458.0
683.0,0.9675558777938897,1.0,3467.0
684.0,0.9675083754187709,2.0,3468.0
685.0,0.9674608730436521,2.0,3471.0
686.0,0.9674133706685334,1.0,3477.0
687.0,0.9673658682934146,2.0,3484.0
688.0,0.9673183659182959,2.0,3484.0
689.0,0.9672708635431772,2.0,3493.0
690.0,0.9672233611680584,1.0,3493.0
691.0,0.9671758587929397,1.0,3495.0
692.0,0.9671283564178209,1.0,3497.0
693.0,0.9670808540427022,2.0,3501.0
694.0,0.9670333516675834,1.0,3508.0
695.0,0.9669858492924647,1.0,3509.0
696.0,0.9669383469173459,1.0,3509.0
697.0,0.9668908445422272,2.0,3518.0
698.0,0.9668433421671083,2.0,3520.0
699.0,0.9667958397919896,2.0,3520.0
700.0,0.9667483374168708,2.0,3521.0
701.0,0.9667008350417521,1.0,3525.0
702.0,0.9666533326666333,1.0,3532.0
703.0,0.9666058302915146,1.0,3544.0
704.0,0.9665583279163958,1.0,3556.0
705.0,0.966510825541277,1.0,3557.0
706.0,0.9664633231661582,1.0,3561.0
707.0,0.9664158207910395,2.0,3563.0
708.0,0.9663683184159207,2.0,3565.0
709.0,0.9663208160408021,1.0,3572.0
710.0,0.9662733136656834,1.0,3573.0
711.0,0.9662258112905646,2.0,3582.0
712.0,0.9661783089154458,2.0,3585.0
713.0,0.966130806540327,1.0,3594.0
714.0,0.9660833041652083,1.0,3604.0
715.0,0.9660358017900895,2.0,3605.0
716.0,0.9659882994149708,1.0,3609.0
717.0,0.965940797039852,1.0,3610.0
718.0,0.9658932946647333,2.0,3613.0
719.0,0.9658457922896144,1.0,3617.0
720.0,0.9657982899144957,2.0,3617.0
721.0,0.9657507875393769,1.0,3622.0
722.0,0.9657032851642582,2.0,3627.0
723.0,0.9656557827891394,1.0,3633.0
724.0,0.9656082804140207,1.0,3638.0
725.0,0.965560778038902,2.0,3646.0
726.0,0.9655132756637832,1.0,3647.0
727.0,0.9654657732886645,1.0,3649.0
728.0,0.9654182709135457,2.0,3653.0
729.0,0.965370768538427,1.0,3664.0
730.0,0.9653232661633082,2.0,3666.0
731.0,0.9652757637881895,1.0,3666.0
732.0,0.9652282614130707,1.0,3670.0
733.0,0.9651807590379519,1.0,3674.0
734.0,0.9651332566628331,1.0,3681.0
735.0,0.9650857542877144,2.0,3684.0
736.0,0.9650382519125956,2.0,3688.0
737.0,0.9649907495374769,1.0,3692.0
738.0,0.9649432471623581,1.0,3692.0
739.0,0.9648957447872394,1.0,3692.0
740.0,0.9648482424121205,1.0,3697.0
741.0,0.9648007400370018,1.0,3697.0
742.0,0.964753237661883,1.0,3706.0
743.0,0.9647057352867643,1.0,3708.0
744.0,0.9646582329116457,2.0,3718.0
745.0,0.9646107305365269,1.0,3724.0
746.0,0.9645632281614082,2.0,3728.0
747.0,0.9645157257862893,1.0,3733.0
748.0,0.9644682234111706,1.0,3740.0
749.0,0.9644207210360518,1.0,3751.0
750.0,0.9643732186609331,2.0,3751.0
751.0,0.9643257162858143,1.0,3758.0
752.0,0.9642782139106956,2.0,3760.0
753.0,0.9642307115355768,2.0,3765.0
754.0,0.964183209160458,1.0,3768.0
755.0,0.9641357067853392,1.0,3778.0
756.0,0.9640882044102205,2.0,3780.0
757.0,0.9640407020351017,1.0,3788.0
758.0,0.963993199659983,2.0,3794.0
759.0,0.9639456972848642,1.0,3797.0
760.0,0.9638981949097455,1.0,3804.0
761.0,0.9638506925346267,2.0,3807.0
762.0,0.963803190159508,2.0,3812.0
763.0,0.9637556877843892,2.0,3815.0
764.0,0.9637081854092705,2.0,3818.0
765.0,0.9636606830341518,2.0,3823.0
766.0,0.963613180659033,2.0,3830.0
767.0,0.9635656782839143,2.0,3836.0
768.0,0.9635181759087954,1.0,3839.0
769.0,0.9634706735336767,2.0,3843.0
770.0,0.9634231711585579,1.0,3848.0
771.0,0.9633756687834392,2.0,3848.0
772.0,0.9633281664083204,1.0,3848.0
773.0,0.9632806640332017,2.0,3859.0
774.0,0.9632331616580829,1.0,3866.0
775.0,0.9631856592829641,1.0,3874.0
776.0,0.9631381569078453,1.0,3881.0
777.0,0.9630906545327266,1.0,3882.0
778.0,0.9630431521576078,2.0,3887.0
779.0,0.9629956497824892,1.0,3896.0
780.0,0.9629481474073704,1.0,3897.0
781.0,0.9629006450322517,1.0,3905.0
782.0,0.9628531426571328,1.0,3912.0
783.0,0.9628056402820141,2.0,3916.0
784.0,0.9627581379068954,1.0,3923.0
785.0,0.9627106355317766,1.0,3926.0
786.0,0.9626631331566579,1.0,3929.0
787.0,0.9626156307815391,1.0,3935.0
788.0,0.9625681284064204,1.0,3943.0
789.0,0.9625206260313015,1.0,3944.0
790.0,0.9624731236561828,2.0,3945.0
791.0,0.962425621281064,1.0,3947.0
792.0,0.9623781189059453,1.0,3948.0
793.0,0.9623306165308265,1.0,3949.0
794.0,0.9622831141557078,1.0,3958.0
795.0,0.962235611780589,1.0,3962.0
796.0,0.9621881094054703,1.0,3964.0
797.0,0.9621406070303515,1.0,3970.0
798.0,0.9620931046552328,1.0,3970.0
799.0,0.962045602280114,2.0,3975.0
800.0,0.9619980999049953,2.0,3976.0
801.0,0.9619505975298765,1.0,3976.0
802.0,0.9619030951547578,1.0,3982.0
803.0,0.961855592779639,2.0,3987.0
804.0,0.9618080904045202,1.0,3987.0
805.0,0.9617605880294015,1.0,3992.0
806.0,0.9617130856542827,1.0,3996.0
807.0,0.961665583279164,2.0,3996.0
808.0,0.9616180809040452,1.0,3996.0
809.0,0.9615705785289265,1.0,4003.0
810.0,0.9615230761538076,2.0,4007.0
811.0,0.9614755737786889,2.0,4014.0
812.0,0.9614280714035701,2.0,4020.0
813.0,0.9613805690284514,2.0,4025.0
814.0,0.9613330666533327,1.0,4029.0
815.0,0.961285564278214,1.0,4032.0
816.0,0.9612380619030952,1.0,4037.0
817.0,0.9611905595279764,1.0,4037.0
818.0,0.9611430571528576,2.0,4037.0
819.0,0.9610955547777389,1.0,4038.0
820.0,0.9610480524026201,1.0,4042.0
821.0,0.9610005500275014,1.0,4044.0
822.0,0.9609530476523827,1.0,4046.0
823.0,0.9609055452772639,2.0,4050.0
824.0,0.960858042902145,1.0,4050.0
825.0,0.9608105405270263,2.0,4050.0
826.0,0.9607630381519076,1.0,4060.0
827.0,0.9607155357767888,1.0,4066.0
828.0,0.9606680334016701,2.0,4068.0
829.0,0.9606205310265513,1.0,4074.0
830.0,0.9605730286514326,2.0,4077.0
831.0,0.9605255262763138,1.0,4084.0
832.0,0.9604780239011951,1.0,4085.0
833.0,0.9604305215260763,1.0,4086.0
834.0,0.9603830191509576,1.0,4091.0
835.0,0.9603355167758388,1.0,4101.0
836.0,0.9602880144007201,1.0,4104.0
837.0,0.9602405120256013,1.0,4108.0
838.0,0.9601930096504825,2.0,4114.0
839.0,0.9601455072753637,1.0,4115.0
840.0,0.960098004900245,1.0,4120.0
841.0,0.9600505025251262,1.0,4129.0
842.0,0.9600030001500075,1.0,4138.0
843.0,0.9599554977748888,1.0,4138.0
844.0,0.95990799539977,2.0,4142.0
845.0,0.9598604930246512,1.0,4150.0
846.0,0.9598129906495324,2.0,4151.0
847.0,0.9597654882744137,1.0,4154.0
848.0,0.9597179858992949,2.0,4163.0
849.0,0.9596704835241763,1.0,4163.0
850.0,0.9596229811490575,1.0,4167.0
851.0,0.9595754787739388,1.0,4167.0
852.0,0.9595279763988199,1.0,4169.0
853.0,0.9594804740237012,1.0,4171.0
854.0,0.9594329716485824,1.0,4175.0
855.0,0.9593854692734637,2.0,4180.0
856.0,0.9593379668983449,1.0,4181.0
857.0,0.9592904645232262,1.0,4184.0
858.0,0.9592429621481074,2.0,4186.0
859.0,0.9591954597729886,1.0,4186.0
860.0,0.9591479573978698,1.0,4196.0
861.0,0.9591004550227511,1.0,4196.0
862.0,0.9590529526476324,1.0,4196.0
863.0,0.9590054502725136,1.0,4197.0
864.0,0.9589579478973949,1.0,4198.0
865.0,0.9589104455222761,1.0,4200.0
866.0,0.9588629431471574,2.0,4204.0
867.0,0.9588154407720386,1.0,4208.0
868.0,0.9587679383969199,1.0,4212.0
869.0,0.9587204360218011,1.0,4213.0
870.0,0.9586729336466824,2.0,4217.0
871.0,0.9586254312715636,1.0,4217.0
872.0,0.9585779288964449,2.0,4222.0
873.0,0.958530426521326,1.0,4227.0
874.0,0.9584829241462073,1.0,4232.0
875.0,0.9584354217710885,1.0,4237.0
876.0,0.9583879193959698,2.0,4247.0
877.0,0.958340417020851,2.0,4253.0
878.0,0.9582929146457323,2.0,4258.0
879.0,0.9582454122706136,1.0,4260.0
880.0,0.9581979098954947,1.0,4269.0
881.0,0.958150407520376,1.0,4278.0
882.0,0.9581029051452572,2.0,4285.0
883.0,0.9580554027701385,2.0,4295.0
884.0,0.9580079003950198,2.0,4303.0
885.0,0.9579603980199011,2.0,4305.0
886.0,0.9579128956447823,2.0,4306.0
887.0,0.9578653932696635,2.0,4309.0
888.0,0.9578178908945447,1.0,4309.0
889.0,0.957770388519426,1.0,4309.0
890.0,0.9577228861443072,2.0,4311.0
891.0,0.9576753837691885,2.0,4316.0
892.0,0.9576278813940697,2.0,4321.0
893.0,0.957580379018951,1.0,4327.0
894.0,0.9575328766438321,1.0,4338.0
895.0,0.9574853742687134,1.0,4338.0
896.0,0.9574378718935946,1.0,4338.0
897.0,0.9573903695184759,1.0,4338.0
898.0,0.9573428671433571,1.0,4343.0
899.0,0.9572953647682384,2.0,4344.0
900.0,0.9572478623931197,2.0,4348.0
901.0,0.9572003600180009,2.0,4348.0
902.0,0.9571528576428822,2.0,4354.0
903.0,0.9571053552677634,1.0,4355.0
904.0,0.9570578528926447,2.0,4362.0
905.0,0.9570103505175259,2.0,4365.0
906.0,0.9569628481424072,1.0,4371.0
907.0,0.9569153457672884,1.0,4372.0
908.0,0.9568678433921696,2.0,4377.0
909.0,0.9568203410170508,2.0,4381.0
910.0,0.9567728386419321,2.0,4390.0
911.0,0.9567253362668133,2.0,4391.0
912.0,0.9566778338916946,2.0,4393.0
913.0,0.9566303315165758,1.0,4400.0
914.0,0.9565828291414571,2.0,4410.0
915.0,0.9565353267663382,2.0,4415.0
916.0,0.9564878243912195,2.0,4421.0
917.0,0.9564403220161007,2.0,4425.0
918.0,0.956392819640982,1.0,4426.0
919.0,0.9563453172658634,1.0,4432.0
920.0,0.9562978148907446,2.0,4436.0
921.0,0.9562503125156259,2.0,4443.0
922.0,0.956202810140507,1.0,4451.0
923.0,0.9561553077653883,1.0,4454.0
924.0,0.9561078053902695,1.0,4459.0
925.0,0.9560603030151508,1.0,4466.0
926.0,0.956012800640032,2.0,4466.0
927.0,0.9559652982649133,1.0,4476.0
928.0,0.9559177958897945,2.0,4478.0
929.0,0.9558702935146757,1.0,4479.0
930.0,0.9558227911395569,2.0,4487.0
931.0,0.9557752887644382,1.0,4487.0
932.0,0.9557277863893194,1.0,4490.0
933.0,0.9556802840142007,1.0,4491.0
934.0,0.9556327816390819,1.0,4494.0
935.0,0.9555852792639632,2.0,4495.0
936.0,0.9555377768888444,1.0,4498.0
937.0,0.9554902745137257,1.0,4500.0
938.0,0.955442772138607,1.0,4500.0
939.0,0.9553952697634882,1.0,4500.0
940.0,0.9553477673883695,1.0,4505.0
941.0,0.9553002650132507,1.0,4505.0
942.0,0.955252762638132,2.0,4511.0
943.0,0.9552052602630131,1.0,4511.0
944.0,0.9551577578878944,1.0,4511.0
945.0,0.9551102555127756,2.0,4520.0
946.0,0.9550627531376569,1.0,4524.0
947.0,0.9550152507625381,1.0,4524.0
948.0,0.9549677483874194,1.0,4525.0
949.0,0.9549202460123006,1.0,4528.0
950.0,0.9548727436371818,1.0,4528.0
951.0,0.954825241262063,1.0,4534.0
952.0,0.9547777388869443,2.0,4542.0
953.0,0.9547302365118255,2.0,4542.0
954.0,0.9546827341367069,1.0,4542.0
955.0,0.9546352317615882,2.0,4543.0
956.0,0.9545877293864694,1.0,4548.0
957.0,0.9545402270113506,1.0,4548.0
958.0,0.9544927246362318,1.0,4553.0
959.0,0.9544452222611131,2.0,4559.0
960.0,0.9543977198859943,1.0,4565.0
961.0,0.9543502175108756,2.0,4578.0
962.0,0.9543027151357568,2.0,4585.0
963.0,0.9542552127606381,1.0,4585.0
964.0,0.9542077103855192,1.0,4586.0
965.0,0.9541602080104005,2.0,4589.0
966.0,0.9541127056352817,1.0,4589.0
967.0,0.954065203260163,1.0,4589.0
968.0,0.9540177008850442,1.0,4596.0
969.0,0.9539701985099255,1.0,4598.0
970.0,0.9539226961348067,1.0,4599.0
971.0,0.953875193759688,1.0,4599.0
972.0,0.9538276913845692,2.0,4602.0
973.0,0.9537801890094505,2.0,4606.0
974.0,0.9537326866343317,2.0,4612.0
975.0,0.953685184259213,2.0,4619.0
976.0,0.9536376818840943,2.0,4623.0
977.0,0.9535901795089755,2.0,4625.0
978.0,0.9535426771338567,1.0,4632.0
979.0,0.9534951747587379,1.0,4632.0
980.0,0.9534476723836192,1.0,4632.0
981.0,0.9534001700085004,2.0,4633.0
982.0,0.9533526676333817,2.0,4633.0
983.0,0.9533051652582629,1.0,4636.0
984.0,0.9532576628831442,1.0,4647.0
985.0,0.9532101605080253,1.0,4647.0
986.0,0.9531626581329066,1.0,4651.0
987.0,0.9531151557577878,2.0,4658.0
988.0,0.9530676533826691,1.0,4660.0
989.0,0.9530201510075504,1.0,4663.0
990.0,0.9529726486324317,2.0,4669.0
991.0,0.952925146257313,2.0,4670.0
992.0,0.9528776438821941,1.0,4671.0
993.0,0.9528301415070753,1.0,4676.0
994.0,0.9527826391319566,2.0,4687.0
995.0,0.9527351367568379,2.0,4693.0
996.0,0.9526876343817191,1.0,4698.0
997.0,0.9526401320066004,2.0,4702.0
998.0,0.9525926296314816,1.0,4702.0
999.0,0.9525451272563628,2.0,4707.0
1000.0,0.952497624881244,2.0,4709.0
1001.0,0.9524501225061253,1.0,4709.0
1002.0,0.9524026201310065,1.0,4715.0
1003.0,0.9523551177558878,1.0,4717.0
1004.0,0.952307615380769,1.0,4721.0
1005.0,0.9522601130056503,2.0,4722.0
1006.0,0.9522126106305315,2.0,4727.0
1007.0,0.9521651082554128,2.0,4729.0
1008.0,0.952117605880294,1.0,4732.0
1009.0,0.9520701035051753,1.0,4739.0
1010.0,0.9520226011300565,1.0,4739.0
1011.0,0.9519750987549378,2.0,4746.0
1012.0,0.951927596379819,2.0,4754.0
1013.0,0.9518800940047002,2.0,4757.0
1014.0,0.9518325916295814,1.0,4762.0
1015.0,0.9517850892544627,1.0,4764.0
1016.0,0.951737586879344,2.0,4768.0
1017.0,0.9516900845042252,1.0,4773.0
1018.0,0.9516425821291065,1.0,4778.0
1019.0,0.9515950797539877,1.0,4779.0
1020.0,0.9515475773788689,1.0,4779.0
1021.0,0.9515000750037501,1.0,4789.0
1022.0,0.9514525726286314,1.0,4792.0
1023.0,0.9514050702535126,1.0,4795.0
1024.0,0.951357567878394,1.0,4799.0
1025.0,0.9513100655032752,2.0,4799.0
1026.0,0.9512625631281565,2.0,4799.0
1027.0,0.9512150607530376,2.0,4805.0
1028.0,0.9511675583779189,1.0,4809.0
1029.0,0.9511200560028001,1.0,4814.0
1030.0,0.9510725536276814,1.0,4814.0
1031.0,0.9510250512525626,2.0,4816.0
1032.0,0.9509775488774439,1.0,4817.0
1033.0,0.9509300465023252,1.0,4817.0
1034.0,0.9508825441272063,1.0,4823.0
1035.0,0.9508350417520876,2.0,4823.0
1036.0,0.9507875393769688,1.0,4829.0
1037.0,0.9507400370018501,1.0,4834.0
1038.0,0.9506925346267313,1.0,4836.0
1039.0,0.9506450322516126,1.0,4836.0
1040.0,0.9505975298764938,1.0,4840.0
1041.0,0.9505500275013751,1.0,4844.0
1042.0,0.9505025251262563,2.0,4846.0
1043.0,0.9504550227511376,2.0,4850.0
1044.0,0.9504075203760188,1.0,4850.0
1045.0,0.9503600180009001,2.0,4851.0
1046.0,0.9503125156257813,2.0,4856.0
1047.0,0.9502650132506626,1.0,4858.0
1048.0,0.9502175108755437,1.0,4862.0
1049.0,0.950170008500425,2.0,4869.0
1050.0,0.9501225061253062,1.0,4872.0
1051.0,0.9500750037501875,1.0,4877.0
1052.0,0.9500275013750688,1.0,4885.0
1053.0,0.94997999899995,2.0,4886.0
1054.0,0.9499324966248313,1.0,4890.0
1055.0,0.9498849942497124,1.0,4900.0
1056.0,0.9498374918745937,2.0,4903.0
1057.0,0.9497899894994749,1.0,4914.0
1058.0,0.9497424871243562,1.0,4919.0
1059.0,0.9496949847492375,2.0,4927.0
1060.0,0.9496474823741188,2.0,4939.0
1061.0,0.949599979999,1.0,4942.0
1062.0,0.9495524776238812,2.0,4949.0
1063.0,0.9495049752487624,1.0,4949.0
1064.0,0.9494574728736437,2.0,4949.0
1065.0,0.9494099704985249,2.0,4953.0
1066.0,0.9493624681234062,2.0,4956.0
1067.0,0.9493149657482874,1.0,4963.0
1068.0,0.9492674633731687,1.0,4965.0
1069.0,0.9492199609980498,1.0,4968.0
1070.0,0.9491724586229311,1.0,4968.0
1071.0,0.9491249562478123,1.0,4970.0
1072.0,0.9490774538726936,1.0,4978.0
1073.0,0.9490299514975749,2.0,4990.0
1074.0,0.9489824491224561,1.0,4998.0
1075.0,0.9489349467473374,2.0,4999.0
1076.0,0.9488874443722186,1.0,5003.0
1077.0,0.9488399419970999,2.0,5003.0
1078.0,0.9487924396219811,1.0,5011.0
1079.0,0.9487449372468624,1.0,5018.0
1080.0,0.9486974348717436,2.0,5019.0
1081.0,0.9486499324966249,1.0,5020.0
1082.0,0.9486024301215061,1.0,5021.0
1083.0,0.9485549277463873,2.0,5025.0
1084.0,0.9485074253712685,1.0,5031.0
1085.0,0.9484599229961498,1.0,5031.0
1086.0,0.948412420621031,2.0,5032.0
1087.0,0.9483649182459123,2.0,5033.0
1088.0,0.9483174158707935,1.0,5034.0
1089.0,0.9482699134956748,1.0,5035.0
1090.0,0.9482224111205559,1.0,5044.0
1091.0,0.9481749087454372,1.0,5053.0
1092.0,0.9481274063703184,2.0,5057.0
1093.0,0.9480799039951997,2.0,5060.0
1094.0,0.9480324016200811,2.0,5063.0
1095.0,0.9479848992449623,2.0,5066.0
1096.0,0.9479373968698436,1.0,5073.0
1097.0,0.9478898944947247,1.0,5073.0
1098.0,0.947842392119606,2.0,5076.0
1099.0,0.9477948897444872,1.0,5078.0
1100.0,0.9477473873693685,1.0,5085.0
1101.0,0.9476998849942497,1.0,5087.0
1102.0,0.947652382619131,2.0,5089.0
1103.0,0.9476048802440122,2.0,5089.0
1104.0,0.9475573778688934,1.0,5089.0
1105.0,0.9475098754937746,1.0,5089.0
1106.0,0.9474623731186559,1.0,5089.0
1107.0,0.9474148707435371,2.0,5094.0
1108.0,0.9473673683684184,1.0,5099.0
1109.0,0.9473198659932996,2.0,5107.0
1110.0,0.9472723636181809,1.0,5108.0
1111.0,0.9472248612430622,2.0,5110.0
1112.0,0.9471773588679434,1.0,5113.0
1113.0,0.9471298564928247,2.0,5119.0
1114.0,0.9470823541177059,1.0,5127.0
1115.0,0.9470348517425872,1.0,5130.0
1116.0,0.9469873493674684,2.0,5136.0
1117.0,0.9469398469923497,2.0,5141.0
1118.0,0.9468923446172308,2.0,5143.0
1119.0,0.9468448422421121,1.0,5144.0
1120.0,0.9467973398669933,2.0,5147.0
1121.0,0.9467498374918746,2.0,5149.0
1122.0,0.9467023351167558,1.0,5151.0
1123.0,0.9466548327416371,2.0,5153.0
1124.0,0.9466073303665183,2.0,5157.0
1125.0,0.9465598279913995,2.0,5160.0
1126.0,0.9465123256162807,1.0,5170.0
1127.0,0.946464823241162,1.0,5173.0
1128.0,0.9464173208660432,1.0,5187.0
1129.0,0.9463698184909246,1.0,5192.0
1130.0,0.9463223161158059,1.0,5192.0
1131.0,0.9462748137406871,2.0,5198.0
1132.0,0.9462273113655683,1.0,5204.0
1133.0,0.9461798089904495,2.0,5213.0
1134.0,0.9461323066153308,1.0,5217.0
1135.0,0.946084804240212,1.0,5218.0
1136.0,0.9460373018650933,2.0,5223.0
1137.0,0.9459897994899745,2.0,5228.0
1138.0,0.9459422971148558,2.0,5233.0
1139.0,0.9458947947397369,2.0,5233.0
1140.0,0.9458472923646182,1.0,5233.0
1141.0,0.9457997899894994,1.0,5233.0
1142.0,0.9457522876143807,1.0,5237.0
1143.0,0.9457047852392619,1.0,5238.0
1144.0,0.9456572828641432,2.0,5245.0
1145.0,0.9456097804890244,1.0,5249.0
1146.0,0.9455622781139057,2.0,5252.0
1147.0,0.945514775738787,1.0,5254.0
1148.0,0.9454672733636682,2.0,5254.0
1149.0,0.9454197709885495,2.0,5261.0
1150.0,0.9453722686134307,1.0,5261.0
1151.0,0.945324766238312,2.0,5263.0
1152.0,0.9452772638631932,1.0,5267.0
1153.0,0.9452297614880744,1.0,5270.0
1154.0,0.9451822591129556,2.0,5270.0
1155.0,0.9451347567378369,1.0,5280.0
1156.0,0.9450872543627181,2.0,5286.0
1157.0,0.9450397519875994,1.0,5291.0
1158.0,0.9449922496124806,2.0,5296.0
1159.0,0.9449447472373619,2.0,5300.0
1160.0,0.944897244862243,1.0,5300.0
1161.0,0.9448497424871243,1.0,5300.0
1162.0,0.9448022401120055,1.0,5307.0
1163.0,0.9447547377368868,1.0,5319.0
1164.0,0.9447072353617681,2.0,5319.0
1165.0,0.9446597329866494,1.0,5319.0
1166.0,0.9446122306115307,2.0,5319.0
1167.0,0.9445647282364118,2.0,5327.0
1168.0,0.944517225861293,1.0,5328.0
1169.0,0.9444697234861743,2.0,5332.0
1170.0,0.9444222211110556,1.0,5335.0
1171.0,0.9443747187359368,1.0,5340.0
1172.0,0.9443272163608181,2.0,5348.0
1173.0,0.9442797139856993,1.0,5348.0
1174.0,0.9442322116105805,1.0,5356.0
1175.0,0.9441847092354617,1.0,5360.0
1176.0,0.944137206860343,1.0,5360.0
1177.0,0.9440897044852242,1.0,5360.0
1178.0,0.9440422021101055,1.0,5365.0
1179.0,0.9439946997349867,1.0,5365.0
1180.0,0.943947197359868,1.0,5370.0
1181.0,0.9438996949847492,1.0,5372.0
1182.0,0.9438521926096305,2.0,5374.0
1183.0,0.9438046902345117,1.0,5376.0
1184.0,0.943757187859393,1.0,5384.0
1185.0,0.9437096854842743,1.0,5384.0
1186.0,0.9436621831091555,2.0,5393.0
1187.0,0.9436146807340368,2.0,5400.0
1188.0,0.9435671783589179,2.0,5409.0
1189.0,0.9435196759837992,2.0,5410.0
1190.0,0.9434721736086804,2.0,5414.0
1191.0,0.9434246712335617,2.0,5420.0
1192.0,0.9433771688584429,2.0,5425.0
1193.0,0.9433296664833242,2.0,5429.0
1194.0,0.9432821641082054,1.0,5432.0
1195.0,0.9432346617330866,1.0,5438.0
1196.0,0.9431871593579678,2.0,5438.0
1197.0,0.9431396569828491,1.0,5445.0
1198.0,0.9430921546077303,2.0,5451.0
1199.0,0.9430446522326117,2.0,5460.0
1200.0,0.942997149857493,1.0,5465.0
1201.0,0.9429496474823742,2.0,5467.0
1202.0,0.9429021451072553,1.0,5468.0
1203.0,0.9428546427321366,1.0,5468.0
1204.0,0.9428071403570178,1.0,5473.0
1205.0,0.9427596379818991,1.0,5474.0
1206.0,0.9427121356067804,2.0,5477.0
1207.0,0.9426646332316616,1.0,5482.0
1208.0,0.9426171308565429,2.0,5487.0
1209.0,0.942569628481424,1.0,5490.0
1210.0,0.9425221261063053,2.0,5497.0
1211.0,0.9424746237311865,1.0,5499.0
1212.0,0.9424271213560678,2.0,5501.0
1213.0,0.942379618980949,2.0,5504.0
1214.0,0.9423321166058303,2.0,5505.0
1215.0,0.9422846142307115,1.0,5507.0
1216.0,0.9422371118555928,1.0,5511.0
1217.0,0.942189609480474,1.0,5514.0
1218.0,0.9421421071053553,1.0,5515.0
1219.0,0.9420946047302365,2.0,5517.0
1220.0,0.9420471023551178,1.0,5521.0
1221.0,0.941999599979999,1.0,5522.0
